ID,Ship Name,Rarity,Nation,Type,Luck,Armor,Speed,Health,Firepower,Anti-Air,Torpedo,Evasion,Aviation,Oil Consumption,Reload,Anti-Submarine,Oxygen,Ammunition,Accuracy
3155,Ayanami (Retrofit),Super Rare,Sakura Empire,DD,36,Light,48,1963,75,146,569,264,0,9,229,203,,,201
3164,Yuudachi (Retrofit),Ultra Rare,Sakura Empire,DD,32,Light,40,1993,110,157,585,279,0,10,226,200,,,209
3165,Shigure (Retrofit),Super Rare,Sakura Empire,DD,84,Light,40,1928,85,150,589,259,0,9,212,201,,,200
3167,Kagerou (Retrofit),Elite,Sakura Empire,DD,25,Light,45,2050,75,150,552,241,0,8,221,209,,,201
3168,Shiranui (Retrofit),Rare,Sakura Empire,DD,25,Light,45,1908,74,145,562,261,0,7,197,173,,,201
3171,Hatsuharu (Retrofit),Elite,Sakura Empire,DD,45,Light,46,1938,59,175,518,261,0,8,196,189,,,197
3174,Hatsushimo (Retrofit),Elite,Sakura Empire,DD,51,Light,46,1938,59,175,518,261,0,8,196,189,,,197
3175,Ariake (Retrofit),Elite,Sakura Empire,DD,34,Light,46,1938,59,175,518,261,0,8,196,189,,,197
3176,Yuugure (Retrofit),Elite,Sakura Empire,DD,32,Light,47,1784,59,175,518,263,0,8,196,189,,,197
3233,Z1 (Retrofit),Super Rare,Iron Blood,DD,40,Light,41,2218,85,229,490,191,0,9,207,207,,,189
3236,Z23 (Retrofit),Super Rare,Iron Blood,DD,65,Light,42,2290,170,215,347,203,0,9,200,221,,,192
3253,An Shan (Retrofit),Super Rare,Dragon Empery,DD,81,Light,45,2442,171,172,308,237,0,9,201,200,,,206
3254,Fu Shun (Retrofit),Super Rare,Dragon Empery,DD,51,Light,45,2442,168,174,311,237,0,9,201,200,,,203
3255,Chang Chun (Retrofit),Super Rare,Dragon Empery,DD,61,Light,45,2442,171,172,308,237,0,9,200,200,,,201
3256,Tai Yuan (Retrofit),Super Rare,Dragon Empery,DD,71,Light,45,2442,168,174,309,237,0,9,200,200,,,204
3263,Bailey (Retrofit),Elite,Eagle Union,DD,70,Light,47,2036,102,262,320,204,0,8,224,192,,,201
3269,Kamikaze (Retrofit),Elite,Sakura Empire,DD,86,Light,47,1726,60,179,414,243,0,7,229,203,,,211
3270,Matsukaze (Retrofit),Elite,Sakura Empire,DD,45,Light,47,1726,59,171,414,239,0,7,223,186,,,211
3271,Mutsuki (Retrofit),Rare,Sakura Empire,DD,35,Light,47,1652,59,173,462,243,0,7,217,181,,,195
3272,Kisaragi (Retrofit),Rare,Sakura Empire,DD,15,Light,47,1652,59,173,462,243,0,7,217,179,,,195
3301,Nicholas (Retrofit),Super Rare,Eagle Union,DD,80,Light,42,2280,132,233,356,200,0,9,207,222,,,216
3318,Hamakaze (Retrofit),Elite,Sakura Empire,DD,58,Light,45,2143,75,150,572,259,0,8,201,187,,,201
3319,Tanikaze (Retrofit),Elite,Sakura Empire,DD,52,Light,45,2143,75,154,572,259,0,8,197,165,,,201
3348,Forbin (Retrofit),Elite,Iris Libre,DD,69,Light,42,1437,90,168,439,251,0,8,193,219,,,204
3351,Le Mars (Retrofit),Elite,Vichya Dominion,DD,24,Light,42,1437,90,183,439,251,0,8,193,202,,,204
3424,Kasumi (Retrofit),Super Rare,Sakura Empire,DD,70,Light,45,2164,75,156,586,274,0,9,216,192,,,201
