ID,Ship Name,Rarity,Nation,Type,Luck,Armor,Speed,Health,Firepower,Anti-Air,Torpedo,Evasion,Aviation,Oil Consumption,Reload,Anti-Submarine,Oxygen,Ammunition,Accuracy
3155,Ayanami (Retrofit),Super Rare,Sakura Empire,DD,36,Light,48,2007,76,149,576,271,0,9,231,206,,,206
3164,Yuudachi (Retrofit),Ultra Rare,Sakura Empire,DD,32,Light,40,2038,111,160,591,286,0,10,229,203,,,215
3165,Shigure (Retrofit),Super Rare,Sakura Empire,DD,84,Light,40,1971,86,153,596,266,0,9,215,204,,,205
3167,Kagerou (Retrofit),Elite,Sakura Empire,DD,25,Light,45,2096,76,153,558,248,0,8,224,212,,,207
3168,Shiranui (Retrofit),Rare,Sakura Empire,DD,25,Light,45,1953,74,148,568,268,0,7,199,176,,,207
3171,Hatsuharu (Retrofit),Elite,Sakura Empire,DD,45,Light,46,1981,60,178,524,268,0,8,199,192,,,203
3174,Hatsushimo (Retrofit),Elite,Sakura Empire,DD,51,Light,46,1981,60,178,524,268,0,8,199,192,,,203
3175,Ariake (Retrofit),Elite,Sakura Empire,DD,34,Light,46,1981,60,178,524,268,0,8,199,192,,,203
3176,Yuugure (Retrofit),Elite,Sakura Empire,DD,32,Light,47,1824,60,178,524,270,0,8,199,192,,,203
3233,Z1 (Retrofit),Super Rare,Iron Blood,DD,40,Light,41,2267,86,232,495,197,0,9,210,210,,,194
3236,Z23 (Retrofit),Super Rare,Iron Blood,DD,65,Light,42,2342,172,218,351,208,0,9,202,224,,,197
3253,An Shan (Retrofit),Super Rare,Dragon Empery,DD,81,Light,45,2497,172,175,311,243,0,9,204,203,,,212
3254,Fu Shun (Retrofit),Super Rare,Dragon Empery,DD,51,Light,45,2497,170,177,314,243,0,9,204,203,,,209
3255,Chang Chun (Retrofit),Super Rare,Dragon Empery,DD,61,Light,45,2497,172,175,311,243,0,9,202,203,,,207
3256,Tai Yuan (Retrofit),Super Rare,Dragon Empery,DD,71,Light,45,2497,170,177,312,243,0,9,202,203,,,210
3263,Bailey (Retrofit),Elite,Eagle Union,DD,70,Light,47,2080,104,265,324,210,0,8,227,195,,,207
3269,Kamikaze (Retrofit),Elite,Sakura Empire,DD,86,Light,47,1764,61,182,419,250,0,7,232,206,,,216
3270,Matsukaze (Retrofit),Elite,Sakura Empire,DD,45,Light,47,1764,60,173,419,246,0,7,225,188,,,216
3271,Mutsuki (Retrofit),Rare,Sakura Empire,DD,35,Light,47,1688,60,176,468,250,0,7,219,184,,,200
3272,Kisaragi (Retrofit),Rare,Sakura Empire,DD,15,Light,47,1688,60,176,468,250,0,7,219,182,,,200
3301,Nicholas (Retrofit),Super Rare,Eagle Union,DD,80,Light,42,2332,133,237,360,206,0,9,210,225,,,222
3318,Hamakaze (Retrofit),Elite,Sakura Empire,DD,58,Light,45,2193,76,153,578,266,0,8,204,190,,,207
3319,Tanikaze (Retrofit),Elite,Sakura Empire,DD,52,Light,45,2193,76,157,578,266,0,8,199,168,,,207
3348,Forbin (Retrofit),Elite,Iris Libre,DD,69,Light,42,1470,90,171,445,258,0,8,196,222,,,210
3351,Le Mars (Retrofit),Elite,Vichya Dominion,DD,24,Light,42,1470,90,186,445,258,0,8,196,205,,,210
3424,Kasumi (Retrofit),Super Rare,Sakura Empire,DD,70,Light,45,2213,76,160,592,281,0,9,219,195,,,206
